file_name,snr,pesq_score,ber,encode_time,decode_time,msg
CycleGAN-cof_04310_01734349225-vem_06136_009547,29.81,4.51,0.00,5.33,0.02,[0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0]
CycleGAN-cof_05223_00001465260-clf_09697_008110,27.54,4.08,0.00,3.52,0.02,[1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1]
CycleGAN-cof_05223_00001465260-clm_07049_010850,26.93,3.79,0.00,3.53,0.02,[0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1]
CycleGAN-cof_05223_00001465260-pem_01208_017830,31.41,4.25,0.00,3.52,0.02,[1 0 1 0 0 0 0 0 1 0 0 0 1 1 1 0]
CycleGAN-cof_05223_00001465260-pem_04310_019407,28.26,4.05,0.00,3.52,0.02,[1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0]
CycleGAN-cof_05223_00001465260-pem_08784_007919,28.63,4.02,0.00,3.52,0.02,[1 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0]
CycleGAN-cof_05223_00042060497-clm_07049_012433,23.73,3.93,0.00,4.63,0.02,[1 1 0 1 0 0 1 0 0 1 1 0 0 0 0 0]
CycleGAN-cof_05223_00042060497-cof_00610_018463,25.65,4.08,0.00,4.63,0.02,[0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1]
CycleGAN-cof_05223_00042060497-pef_07049_005757,26.90,4.19,0.00,4.63,0.02,[1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1]
CycleGAN-cof_05223_00042060497-vef_09697_003762,28.62,4.34,0.00,4.63,0.02,[0 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1]
CycleGAN-cof_05223_00042060497-vem_04310_006287,29.86,4.30,0.00,4.62,0.02,[0 1 0 1 0 1 0 0 0 0 0 1 0 1 1 1]
CycleGAN-cof_05223_00086406375-arf_03397_018816,29.59,4.13,0.00,3.67,0.02,[1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0]
CycleGAN-cof_05223_00086406375-arm_00610_001222,29.44,4.18,0.00,3.68,0.02,[0 1 0 0 1 1 0 1 1 0 1 0 0 0 1 0]
CycleGAN-cof_05223_00086406375-clf_07049_010830,28.14,3.86,0.00,3.68,0.02,[1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
CycleGAN-cof_05223_00086406375-clm_02121_001683,28.66,4.08,0.00,3.68,0.02,[1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0]
CycleGAN-cof_05223_00086406375-clm_07049_006937,26.59,3.83,0.00,3.67,0.02,[1 0 1 1 1 1 1 1 0 0 1 0 1 0 0 1]
CycleGAN-cof_05223_00086406375-cof_00610_007975,26.80,4.11,0.00,3.67,0.02,[0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 1]
CycleGAN-cof_05223_00086406375-cof_06136_008791,28.60,4.18,0.00,3.67,0.02,[0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1]
CycleGAN-cof_05223_00086406375-cof_08784_005309,27.46,4.12,0.00,3.68,0.02,[1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1]
CycleGAN-cof_05223_00086406375-com_00610_007576,30.55,4.36,0.00,3.67,0.02,[0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1]
CycleGAN-cof_05223_00086406375-pef_01208_004359,29.67,4.07,0.00,3.68,0.02,[1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 1]
CycleGAN-cof_05223_00086406375-vef_05223_012311,28.54,4.29,0.00,3.67,0.02,[0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 0]
CycleGAN-cof_05223_00374152075-clf_09697_004812,27.87,4.12,0.00,0.21,0.01,[1 1 1 1 0 0 0 1 0 1 0 0 1 0 0 1]
CycleGAN-cof_05223_00374152075-pef_07049_002106,29.79,4.21,0.00,0.20,0.01,[0 1 0 0 0 0 0 1 0 0 1 1 1 0 1 0]
CycleGAN-cof_05223_00374152075-pem_08784_010635,26.41,4.15,0.00,0.21,0.01,[0 1 1 0 0 1 0 0 0 0 1 1 1 0 0 0]
CycleGAN-cof_05223_00374152075-vem_06136_020231,26.65,4.51,0.00,0.20,0.01,[0 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0]
CycleGAN-cof_05223_00382868899-arf_02121_011954,28.24,4.29,0.00,5.43,0.02,[0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 1]
CycleGAN-cof_05223_00382868899-arm_01523_012482,26.70,4.18,0.00,5.42,0.02,[0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0]
CycleGAN-cof_05223_00382868899-clm_07049_014312,25.75,3.81,0.00,5.42,0.02,[1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0]
CycleGAN-cof_05223_00382868899-cof_02484_004830,24.75,3.77,0.00,5.42,0.02,[1 0 1 1 0 1 1 1 1 1 0 1 0 0 0 0]
CycleGAN-cof_05223_00382868899-pem_04310_010184,27.16,4.13,0.00,5.42,0.02,[1 0 1 1 1 0 0 1 0 0 0 1 1 0 1 1]
CycleGAN-cof_05223_00382868899-vef_05223_018654,28.11,4.36,0.00,5.42,0.02,[0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1]
CycleGAN-cof_05223_00382868899-vem_06136_018945,26.69,4.48,0.00,5.42,0.02,[1 1 0 1 1 1 1 0 1 1 0 0 0 0 0 0]
CycleGAN-cof_05223_00407364298-arf_05679_009787,20.43,3.55,0.00,5.42,0.02,[1 1 1 0 1 1 1 0 1 0 1 0 1 0 0 1]
CycleGAN-cof_05223_00407364298-arm_06136_021031,27.15,4.23,0.00,5.42,0.02,[1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1]
CycleGAN-cof_05223_00407364298-arm_07508_005180,23.76,3.86,0.00,5.42,0.02,[1 1 0 0 0 0 0 1 1 1 0 0 1 0 0 0]
CycleGAN-cof_05223_00407364298-clf_07049_009537,23.94,3.66,0.00,5.42,0.02,[0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1]
CycleGAN-cof_05223_00407364298-clm_04310_001229,28.23,4.35,0.00,5.42,0.02,[0 1 1 1 0 0 1 0 1 0 1 1 1 0 1 0]
CycleGAN-cof_05223_00407364298-com_00610_003559,26.43,4.34,0.00,5.43,0.02,[0 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0]
CycleGAN-cof_05223_00407364298-com_04310_001836,22.00,3.92,0.00,5.41,0.02,[0 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0]
CycleGAN-cof_05223_00407364298-vef_03397_005838,25.85,4.14,0.00,5.42,0.02,[0 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0]
CycleGAN-cof_05223_00407364298-vef_05223_010900,26.32,4.21,0.00,5.44,0.02,[0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0]
CycleGAN-cof_05223_00407364298-vem_06136_002358,26.60,4.50,0.00,5.42,0.02,[1 1 0 0 1 1 1 1 1 0 1 0 0 0 0 1]
CycleGAN-cof_05223_00829193855-arf_03397_005495,31.34,4.24,0.00,3.58,0.02,[0 1 1 0 1 0 1 0 0 0 0 1 1 1 1 1]
CycleGAN-cof_05223_00829193855-arm_00610_016838,29.49,4.30,0.00,3.58,0.02,[0 0 1 0 0 0 1 1 0 1 1 1 1 1 1 0]
CycleGAN-cof_05223_00829193855-clf_07049_020334,29.35,3.79,0.00,3.58,0.02,[0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 1]
CycleGAN-cof_05223_00829193855-com_04310_017610,26.89,4.07,0.00,3.58,0.02,[1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0]
CycleGAN-cof_05223_00829193855-pef_01208_011459,32.12,4.24,0.00,3.58,0.02,[0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 1]
CycleGAN-cof_05223_00829193855-pef_07049_011941,31.55,4.35,0.00,3.58,0.02,[1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0]
CycleGAN-cof_05223_00829193855-pem_01208_002011,32.53,4.39,0.00,3.58,0.02,[0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1]
CycleGAN-cof_05223_00829193855-vem_05223_017089,30.45,4.52,0.00,3.59,0.02,[0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1]
CycleGAN-cof_05223_00829193855-vem_09697_011207,28.72,4.27,0.00,3.57,0.02,[1 1 1 0 0 1 1 0 1 0 1 0 1 0 0 1]
CycleGAN-cof_05223_01147684204-arf_03397_004374,32.28,4.28,0.00,0.80,0.01,[1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0]
CycleGAN-cof_05223_01147684204-vef_09697_020029,36.75,4.51,0.00,0.79,0.01,[0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 0]
CycleGAN-cof_05223_01838819074-arf_03397_017345,30.91,4.16,0.00,3.87,0.02,[1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1]
CycleGAN-cof_05223_01838819074-clf_03397_019609,34.34,4.41,0.00,3.87,0.02,[1 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1]
CycleGAN-cof_05223_01838819074-clm_04310_009465,33.28,4.41,0.00,3.86,0.02,[0 1 1 1 0 1 1 0 0 0 1 0 0 0 1 1]
CycleGAN-cof_05223_01838819074-clm_08421_004421,29.50,3.88,0.00,3.86,0.02,[0 1 0 0 0 1 1 0 1 1 1 1 0 1 0 1]
CycleGAN-cof_05223_01838819074-com_04310_003790,27.57,3.97,0.00,3.87,0.02,[1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0]
CycleGAN-cof_05223_01838819074-pem_02436_014379,33.40,4.36,0.00,3.87,0.02,[1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 1]
CycleGAN-cof_05223_01838819074-vem_04310_008360,32.44,4.33,0.00,3.87,0.02,[1 0 1 1 0 0 1 0 1 0 1 0 0 1 1 1]
CycleGAN-cof_05223_02105222374-arf_03397_020009,28.99,4.13,0.00,3.75,0.02,[0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0]
CycleGAN-cof_05223_02105222374-arm_01523_015779,28.79,4.12,0.00,3.76,0.02,[0 1 1 1 0 1 0 0 0 1 1 0 0 1 1 0]
CycleGAN-cof_05223_02105222374-arm_07508_017242,27.33,3.93,0.00,3.76,0.02,[0 1 1 1 0 0 1 1 0 0 1 0 0 0 1 0]
CycleGAN-cof_05223_02105222374-clf_07049_021105,28.36,3.81,0.00,3.76,0.02,[1 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0]
CycleGAN-cof_05223_02105222374-clm_04310_018547,30.41,4.39,0.00,3.76,0.02,[0 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1]
CycleGAN-cof_05223_02105222374-com_04310_014229,25.89,4.00,0.00,3.76,0.02,[1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1]
CycleGAN-cof_05223_02105222374-pef_01208_006140,31.51,4.14,0.00,3.77,0.02,[1 1 0 0 1 1 1 0 1 1 1 1 0 0 1 0]
CycleGAN-cof_09697_00005132946-arf_02121_007727,33.55,4.35,0.00,3.62,0.02,[1 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0]
CycleGAN-cof_09697_00005132946-clf_09697_005667,31.01,4.15,0.00,3.61,0.02,[0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0]
CycleGAN-cof_09697_00005132946-clm_07049_015970,31.12,3.89,0.00,3.61,0.02,[1 1 1 1 0 0 1 0 0 0 1 0 1 0 1 0]
CycleGAN-cof_09697_00005132946-cof_02484_001153,29.53,4.02,0.00,3.62,0.02,[1 0 1 0 0 0 1 0 0 1 1 0 1 1 0 0]
CycleGAN-cof_09697_00005132946-vef_02484_009791,26.81,3.87,0.00,3.63,0.02,[1 0 1 1 0 1 0 1 0 1 1 1 1 0 0 0]
CycleGAN-cof_09697_00005132946-vef_03397_001821,34.85,4.32,0.00,3.61,0.02,[0 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0]
CycleGAN-cof_09697_00005132946-vem_06136_001909,32.47,4.55,0.00,3.61,0.02,[1 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0]
CycleGAN-cof_09697_00055970695-arm_01523_020562,32.56,4.36,0.00,5.00,0.02,[1 0 1 0 1 0 0 1 1 0 1 0 0 0 0 1]
CycleGAN-cof_09697_00055970695-cof_02484_013089,29.32,4.01,0.00,4.99,0.02,[0 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1]
CycleGAN-cof_09697_00055970695-cof_06136_016639,34.31,4.37,0.00,4.99,0.02,[1 1 0 0 1 1 0 0 0 1 1 0 1 1 0 1]
CycleGAN-cof_09697_00055970695-cof_08784_016203,34.12,4.35,0.00,4.99,0.02,[0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0]
CycleGAN-cof_09697_00055970695-pem_04310_015493,33.47,4.30,0.00,4.98,0.02,[0 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1]
CycleGAN-cof_09697_00055970695-vef_02484_000994,26.26,4.08,0.00,4.99,0.02,[0 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0]
CycleGAN-cof_09697_00055970695-vef_09697_019482,37.19,4.51,0.00,4.98,0.02,[0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0]
CycleGAN-cof_09697_00055970695-vem_05223_021051,33.32,4.53,0.00,4.99,0.02,[1 1 0 0 0 1 1 0 0 1 0 0 1 1 1 1]
CycleGAN-cof_09697_00055970695-vem_06136_007351,33.89,4.58,0.00,5.00,0.02,[1 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0]
CycleGAN-cof_09697_00109545402-arm_00610_011399,34.54,4.33,0.00,0.33,0.03,[1 0 1 0 0 1 1 0 0 1 1 1 0 1 1 0]
CycleGAN-cof_09697_00109545402-arm_01523_009526,32.89,4.23,0.00,0.32,0.03,[1 0 1 0 1 1 1 0 1 1 0 0 0 1 0 0]
CycleGAN-cof_09697_00109545402-clm_02121_019948,33.38,4.14,0.00,0.32,0.03,[1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1]
CycleGAN-cof_09697_00109545402-clm_04310_007992,34.65,4.44,0.00,0.32,0.03,[0 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1]
CycleGAN-cof_09697_00109545402-cof_08784_008967,32.79,4.28,0.00,0.33,0.03,[1 0 1 1 1 1 0 0 1 1 0 0 1 1 0 0]
CycleGAN-cof_09697_00109545402-com_00610_016381,34.30,4.47,0.00,0.32,0.03,[0 0 1 1 0 0 0 1 0 1 1 1 0 0 1 1]
CycleGAN-cof_09697_00109545402-com_09334_008744,30.16,4.04,0.00,0.32,0.03,[0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1]
CycleGAN-cof_09697_00109545402-vem_06136_003727,33.91,4.55,0.00,0.32,0.03,[0 1 1 1 0 0 0 1 0 0 0 1 1 1 1 0]
CycleGAN-cof_09697_00264785055-arm_06136_008599,32.98,4.40,0.00,0.20,0.01,[1 0 0 0 1 0 0 1 1 0 1 0 1 1 1 1]
CycleGAN-cof_09697_00264785055-arm_07508_021076,29.47,4.18,0.00,0.20,0.01,[1 0 0 1 1 0 1 1 1 0 1 0 0 0 1 1]
CycleGAN-cof_09697_00264785055-cof_08784_009358,32.10,4.33,0.00,0.20,0.01,[1 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1]
CycleGAN-cof_09697_00264785055-com_04310_011660,29.43,4.29,0.00,0.20,0.01,[0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1]
CycleGAN-cof_09697_00264785055-pem_08784_013310,31.35,4.33,0.00,0.20,0.01,[0 1 0 0 1 1 0 0 0 0 1 0 1 1 1 1]
CycleGAN-cof_09697_00264785055-vef_02484_020009,27.78,3.96,0.00,0.20,0.01,[0 1 1 1 0 1 0 0 1 0 0 0 0 1 1 1]
CycleGAN-cof_09697_00264785055-vem_04310_007225,32.55,4.46,0.00,0.19,0.01,[1 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1]
CycleGAN-cof_09697_00281857033-arf_02436_017324,36.42,4.47,0.00,5.05,0.02,[1 0 1 1 1 0 1 0 1 0 1 0 0 1 0 0]
CycleGAN-cof_09697_00281857033-clf_07049_002108,31.98,4.09,0.00,5.03,0.02,[0 1 0 0 0 1 1 1 1 1 1 0 1 1 0 0]
CycleGAN-cof_09697_00281857033-clm_07049_008013,32.35,4.10,0.00,5.04,0.02,[1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1]
CycleGAN-cof_09697_00281857033-cof_06136_000893,34.64,4.35,0.00,5.04,0.02,[1 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0]
CycleGAN-cof_09697_00281857033-pem_02436_007545,35.08,4.47,0.00,5.04,0.02,[0 0 0 1 0 1 0 0 1 0 1 1 1 0 0 0]
CycleGAN-cof_09697_00281857033-pem_04310_001210,33.95,4.32,0.00,5.04,0.02,[0 1 1 0 1 0 1 0 1 1 1 1 0 0 0 0]
CycleGAN-cof_09697_01020726895-arm_00610_006353,32.33,4.40,0.00,5.48,0.03,[1 0 1 0 1 0 1 1 1 0 1 1 0 0 1 1]
CycleGAN-cof_09697_01224936869-arm_00610_015738,30.26,4.33,0.00,5.32,0.03,[1 0 1 0 1 0 0 1 0 0 1 1 1 1 1 1]
CycleGAN-cof_09697_01224936869-arm_07508_010469,28.58,4.10,0.00,5.32,0.03,[0 0 0 1 1 0 1 1 0 0 0 1 1 0 0 1]
CycleGAN-cof_09697_01224936869-clf_03397_019169,34.00,4.43,0.00,5.33,0.03,[0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1]
CycleGAN-cof_09697_01224936869-clf_09697_012066,26.90,4.17,0.00,5.32,0.03,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
CycleGAN-cof_09697_01224936869-cof_00610_010347,27.32,4.18,0.00,5.32,0.03,[1 0 0 0 1 0 0 0 1 1 0 1 0 1 1 1]
CycleGAN-cof_09697_01224936869-cof_02484_017126,27.03,4.01,0.00,5.32,0.03,[0 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0]
CycleGAN-cof_09697_01224936869-com_09334_009270,27.64,4.15,0.00,5.32,0.03,[0 0 0 1 0 1 0 0 1 0 1 1 1 1 0 1]
CycleGAN-cof_09697_01224936869-vef_05223_017071,31.35,4.39,0.00,5.33,0.03,[1 0 0 1 0 0 1 0 1 1 0 1 1 1 1 0]
CycleGAN-cof_09697_01224936869-vem_06136_003518,31.04,4.55,0.00,5.32,0.03,[1 1 0 1 1 1 1 0 1 0 0 0 1 1 0 0]
CycleGAN-cof_09697_01305509850-arf_02121_021409,30.92,4.34,0.00,0.90,0.01,[0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1]
CycleGAN-cof_09697_01305509850-clf_04310_019219,30.47,4.23,0.00,0.90,0.01,[0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1]
CycleGAN-cof_09697_01305509850-clm_07049_005977,29.33,3.88,0.00,0.90,0.01,[0 0 1 1 0 0 1 1 1 1 1 1 0 0 1 1]
CycleGAN-cof_09697_01305509850-com_02436_001945,30.46,4.36,0.00,0.90,0.01,[0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 0]
CycleGAN-cof_09697_01305509850-vef_02484_020135,24.88,3.72,0.00,0.90,0.01,[0 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1]
CycleGAN-cof_09697_01848816155-clf_09697_013570,30.68,4.24,0.00,0.32,0.03,[1 1 0 1 1 0 1 0 0 0 0 1 1 0 0 1]
CycleGAN-cof_09697_01848816155-cof_02484_004857,31.73,4.16,0.00,0.33,0.03,[1 1 0 1 0 1 1 1 0 1 1 0 1 1 0 0]
CycleGAN-cof_09697_01848816155-com_00610_014853,34.74,4.52,0.00,0.32,0.03,[1 1 1 0 0 1 0 1 0 0 0 0 1 1 1 0]
CycleGAN-cof_09697_01848816155-pem_04310_004330,32.57,4.34,0.00,0.32,0.03,[1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1]
CycleGAN-cof_09697_01848816155-vem_04310_017546,33.42,4.44,0.00,0.32,0.03,[1 0 1 0 1 1 1 1 0 0 1 1 1 1 0 1]
CycleGAN-cof_09697_01848816155-vem_05223_007709,34.31,4.53,0.00,0.32,0.03,[0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0]
CycleGAN-cof_09697_01848816155-vem_06136_012113,32.30,4.57,0.00,0.32,0.03,[1 0 1 1 1 0 1 0 0 1 1 0 1 1 0 1]
CycleGAN-cof_09697_01913919989-arf_03397_016200,31.73,4.35,0.00,4.69,0.02,[0 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0]
CycleGAN-cof_09697_01913919989-arm_01523_009835,32.01,4.34,0.00,4.71,0.02,[1 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1]
CycleGAN-cof_09697_01913919989-cof_00610_001312,30.19,4.25,0.00,4.70,0.02,[1 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0]
CycleGAN-cof_09697_01913919989-cof_02484_014054,29.98,4.01,0.00,4.70,0.02,[1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1]
CycleGAN-cof_09697_01913919989-pem_01208_016653,35.50,4.47,0.00,4.69,0.02,[0 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0]
CycleGAN-cof_09697_01913919989-pem_02436_005112,35.67,4.49,0.00,4.70,0.02,[1 0 1 1 0 1 1 0 0 0 1 1 0 0 0 0]
CycleGAN-cof_09697_01913919989-vef_02484_009822,26.22,3.98,0.00,4.69,0.02,[0 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1]
CycleGAN-cof_09697_01913919989-vef_03397_015625,35.66,4.43,0.00,4.69,0.02,[1 0 0 1 1 0 0 0 1 0 0 1 1 1 1 1]
CycleGAN-cof_09697_01913919989-vem_06136_015988,32.94,4.56,0.00,4.70,0.02,[0 1 1 1 1 0 0 1 1 0 0 1 1 1 0 0]
CycleGAN-com_03034_00265517068-arm_06136_007356,34.55,4.50,0.00,0.99,0.01,[0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0]
CycleGAN-com_03034_00265517068-cof_08784_019463,32.53,4.37,0.00,1.00,0.02,[1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0]
CycleGAN-com_03034_00265517068-com_02436_020096,35.44,4.50,0.00,0.99,0.01,[1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 1]
CycleGAN-com_03034_00265517068-pef_03397_016660,35.67,4.39,0.00,0.99,0.02,[1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0]
CycleGAN-com_03034_00265517068-vef_05223_019812,33.56,4.42,0.00,0.99,0.01,[0 1 1 1 1 0 1 0 0 1 1 1 1 0 0 0]
CycleGAN-com_03034_00265517068-vem_04310_018122,34.52,4.49,0.00,0.99,0.01,[0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0]
CycleGAN-com_03034_00265517068-vem_06136_005808,32.16,4.57,0.00,0.99,0.01,[0 0 1 1 1 0 1 1 0 0 0 0 0 1 1 0]
CycleGAN-com_03034_00282355413-arm_01523_004587,29.02,4.22,0.00,3.62,0.02,[0 1 0 0 0 0 0 1 1 0 1 1 0 0 1 1]
CycleGAN-com_03034_00282355413-arm_07508_002028,27.93,4.15,0.00,3.61,0.02,[1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0]
CycleGAN-com_03034_00282355413-clf_07049_007126,30.40,4.00,0.00,3.61,0.02,[0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0]
CycleGAN-com_03034_00282355413-clf_09697_000155,29.12,4.36,0.00,3.61,0.02,[1 1 0 1 1 0 1 1 0 0 1 1 1 0 0 0]
CycleGAN-com_03034_00282355413-com_02436_018849,31.81,4.39,0.00,3.61,0.02,[0 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0]
CycleGAN-com_03034_00282355413-com_09334_009637,26.06,4.12,0.00,3.61,0.02,[1 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0]
CycleGAN-com_03034_00282355413-pem_01208_016068,32.47,4.43,0.00,3.61,0.02,[1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0]
CycleGAN-com_03034_00798962473-arf_02121_015380,32.04,4.41,0.00,3.81,0.02,[0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0]
CycleGAN-com_03034_00798962473-arm_00610_004744,32.16,4.36,0.00,3.83,0.02,[0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 1]
CycleGAN-com_03034_00798962473-clf_09697_000369,30.74,4.30,0.00,3.82,0.02,[0 0 0 0 0 1 0 1 1 1 1 0 0 1 1 1]
CycleGAN-com_03034_00798962473-com_02436_002974,34.29,4.41,0.00,3.80,0.02,[0 1 1 1 0 1 1 0 1 0 1 1 0 0 1 0]
CycleGAN-com_03034_00798962473-pem_08784_018124,32.47,4.33,0.00,3.80,0.02,[1 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1]
CycleGAN-com_03034_00798962473-vem_04310_001095,33.03,4.46,0.00,3.81,0.02,[1 1 0 1 1 1 0 1 1 0 1 1 0 0 1 1]
CycleGAN-com_03034_00798962473-vem_05223_016694,32.63,4.54,0.00,3.81,0.02,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0]
CycleGAN-com_03034_01006682607-arm_00610_005072,29.73,4.37,0.00,3.68,0.02,[1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 1]
CycleGAN-com_03034_01006682607-arm_06136_005981,33.70,4.47,0.00,3.67,0.02,[1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 0]
CycleGAN-com_03034_01006682607-clm_07049_012331,27.22,3.95,0.00,3.68,0.02,[0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0]
CycleGAN-com_03034_01006682607-com_04310_021340,26.03,4.15,0.00,3.67,0.02,[1 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1]
CycleGAN-com_03034_01006682607-pef_07508_015322,28.69,4.22,0.00,3.68,0.02,[1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1]
CycleGAN-com_03034_01006682607-vef_09697_010586,31.30,4.51,0.00,3.67,0.02,[0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0]
CycleGAN-com_03034_01046005923-arf_02436_002359,31.32,4.44,0.00,0.95,0.01,[1 0 0 0 1 1 0 1 1 0 1 0 0 1 1 1]
CycleGAN-com_03034_01046005923-arm_00610_018738,30.07,4.35,0.00,0.94,0.01,[1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 1]
CycleGAN-com_03034_01046005923-clm_07049_021256,29.76,4.09,0.00,0.94,0.01,[0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1]
CycleGAN-com_03034_01046005923-cof_06136_015168,30.46,4.37,0.00,0.94,0.01,[1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0]
CycleGAN-com_03034_01046005923-com_04310_009840,28.52,4.24,0.00,0.94,0.01,[1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0]
CycleGAN-com_03034_01046005923-pef_07508_000822,28.86,4.27,0.00,0.94,0.01,[0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0]
CycleGAN-com_03034_01070985354-arf_03397_018620,31.07,4.36,0.00,5.59,0.03,[1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 1]
CycleGAN-com_03034_01070985354-arf_05679_013651,26.63,3.95,0.00,5.57,0.03,[0 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0]
CycleGAN-com_03034_01070985354-arm_06136_014848,34.21,4.48,0.00,5.57,0.03,[1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 1]
CycleGAN-com_03034_01070985354-cof_06136_006266,30.31,4.39,0.00,5.58,0.02,[1 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0]
