file_name,ber,ber_opus_12k
StarGAN-arm_08784_01044724774-clf_09334_0003908,0.00,12.50
StarGAN-arm_08784_01044724774-com_07508_0176006,0.00,100.00
StarGAN-arm_08784_01044724774-pem_01523_0200845,0.00,100.00
StarGAN-arm_08784_01541119366-clm_09334_0141222,0.00,6.25
StarGAN-arm_08784_01541119366-vef_08784_0001042,0.00,6.25
StarGAN-arm_08784_01778842438-arf_06136_0121129,0.00,0.00
StarGAN-arm_08784_01778842438-clf_08784_0172841,0.00,0.00
StarGAN-arm_08784_01778842438-clm_09334_0133796,0.00,6.25
StarGAN-arm_08784_01778842438-cof_02484_0139331,0.00,0.00
StarGAN-arm_08784_01778842438-pef_02121_0140373,0.00,0.00
StarGAN-arm_08784_01778842438-vem_07049_0078105,0.00,12.50
StarGAN-arm_08784_02062382625-clf_08784_0058700,0.00,100.00
StarGAN-arm_08784_02062382625-cof_06136_0138064,0.00,0.00
StarGAN-arm_08784_02062382625-com_05223_0141557,0.00,100.00
StarGAN-arm_08784_02062382625-vef_08784_0089026,0.00,0.00
StarGAN-arm_09334_00071148742-arf_06136_0029205,0.00,18.75
StarGAN-arm_09334_00071148742-arf_06592_0054229,0.00,6.25
StarGAN-arm_09334_00071148742-clm_01208_0094973,0.00,0.00
StarGAN-arm_09334_00071148742-clm_02484_0138561,0.00,0.00
StarGAN-arm_09334_00071148742-com_05223_0189395,0.00,0.00
StarGAN-arm_09334_00071148742-pef_01208_0141881,0.00,0.00
StarGAN-arm_09334_00071148742-pef_02121_0069092,0.00,0.00
StarGAN-arm_09334_00071148742-vef_08784_0157114,0.00,0.00
StarGAN-arm_09334_00071148742-vem_09697_0005700,0.00,6.25
StarGAN-arm_09334_00353974273-arm_07508_0116566,0.00,6.25
StarGAN-arm_09334_00353974273-clm_03034_0120416,0.00,6.25
StarGAN-arm_09334_00353974273-cof_02484_0203380,0.00,0.00
StarGAN-arm_09334_00353974273-com_03397_0038879,0.00,0.00
StarGAN-arm_09334_00353974273-vef_05223_0155801,0.00,0.00
StarGAN-arm_09334_00353974273-vef_08784_0152922,0.00,0.00
StarGAN-arm_09334_00478327226-arf_02121_0034364,0.00,0.00
StarGAN-arm_09334_00478327226-arf_06592_0161580,0.00,0.00
StarGAN-arm_09334_00478327226-clm_02484_0109012,0.00,0.00
StarGAN-arm_09334_00478327226-clm_09334_0167466,0.00,100.00
StarGAN-arm_09334_00478327226-com_03397_0161864,0.00,0.00
StarGAN-arm_09334_00478327226-pem_01523_0098783,0.00,0.00
StarGAN-arm_09334_00478327226-pem_02484_0000167,0.00,0.00
StarGAN-arm_09334_00478327226-pem_04310_0002540,0.00,0.00
StarGAN-arm_09334_00478327226-vem_09697_0053619,0.00,0.00
StarGAN-arm_09334_00666810621-arm_07049_0077568,0.00,100.00
StarGAN-arm_09334_00666810621-clf_08784_0123173,0.00,100.00
StarGAN-arm_09334_00666810621-pem_04310_0196842,0.00,100.00
StarGAN-arm_09334_00812360137-arm_03397_0013958,0.00,100.00
StarGAN-arm_09334_00812360137-clf_04310_0185505,0.00,6.25
StarGAN-arm_09334_00812360137-clm_02484_0041843,0.00,100.00
StarGAN-arm_09334_00812360137-pem_02484_0130930,0.00,100.00
StarGAN-arm_09334_00812360137-vef_05223_0170719,0.00,6.25
StarGAN-arm_09334_00812360137-vef_08784_0001384,0.00,6.25
StarGAN-arm_09334_00970799721-arf_06592_0005885,0.00,6.25
StarGAN-arm_09334_00970799721-arm_03397_0036666,0.00,0.00
StarGAN-arm_09334_00970799721-arm_07508_0027823,0.00,100.00
StarGAN-arm_09334_00970799721-clf_08784_0110969,0.00,100.00
StarGAN-arm_09334_00970799721-clm_01208_0096670,0.00,0.00
StarGAN-arm_09334_00970799721-com_08784_0133884,0.00,0.00
StarGAN-arm_09334_00970799721-pem_01523_0192325,0.00,0.00
StarGAN-arm_09334_00970799721-vef_05223_0137671,0.00,100.00
StarGAN-arm_09334_00972122274-arm_04310_0023450,0.00,0.00
StarGAN-arm_09334_00972122274-arm_07049_0105257,0.00,100.00
StarGAN-arm_09334_00972122274-clf_08784_0011468,0.00,0.00
StarGAN-arm_09334_00972122274-com_07508_0145055,0.00,100.00
StarGAN-arm_09334_00972122274-pem_01523_0200845,0.00,0.00
StarGAN-arm_09334_01385887420-arf_03397_0149392,0.00,0.00
StarGAN-arm_09334_01385887420-arf_06136_0195633,0.00,0.00
StarGAN-arm_09334_01385887420-arm_04310_0192121,0.00,0.00
StarGAN-arm_09334_01385887420-arm_07049_0146574,0.00,12.50
StarGAN-arm_09334_01385887420-cof_02484_0054206,0.00,100.00
StarGAN-arm_09334_01385887420-pem_02484_0037098,0.00,25.00
StarGAN-arm_09334_01385887420-vef_04310_0015611,0.00,0.00
StarGAN-arm_09334_01385887420-vef_07049_0003375,0.00,6.25
StarGAN-arm_09334_01385887420-vef_08784_0083738,0.00,100.00
StarGAN-arm_09334_01385887420-vem_09697_0133798,0.00,0.00
StarGAN-arm_09334_01482461248-arf_06136_0057112,0.00,100.00
StarGAN-arm_09334_01482461248-arf_06592_0047392,0.00,100.00
StarGAN-arm_09334_01482461248-arm_03397_0065154,0.00,100.00
StarGAN-arm_09334_01482461248-clf_05223_0050934,0.00,100.00
StarGAN-arm_09334_01482461248-clm_09334_0211044,0.00,100.00
StarGAN-arm_09334_01482461248-com_03397_0067179,0.00,100.00
StarGAN-arm_09334_01482461248-com_07508_0194422,0.00,100.00
StarGAN-arm_09334_01482461248-pef_00610_0127697,0.00,100.00
StarGAN-arm_09334_01482461248-pef_02121_0015397,0.00,100.00
StarGAN-arm_09334_01482461248-vef_05223_0065570,0.00,6.25
StarGAN-arm_09334_02100795246-arf_06136_0065963,0.00,0.00
StarGAN-arm_09334_02100795246-clm_03034_0065880,0.00,0.00
StarGAN-arm_09334_02100795246-clm_09334_0062253,0.00,0.00
StarGAN-arm_09334_02100795246-vem_07049_0214571,0.00,6.25
StarGAN-arm_09334_02100795246-vem_09334_0055333,0.00,6.25
StarGAN-arm_09334_02100795246-vem_09697_0169849,0.00,12.50
StarGAN-clf_03397_00131107356-clf_08784_0171101,0.00,0.00
StarGAN-clf_03397_00131107356-com_07508_0072794,0.00,0.00
StarGAN-clf_03397_00131107356-vef_04310_0027287,0.00,0.00
StarGAN-clf_03397_00131107356-vem_09334_0116034,0.00,100.00
StarGAN-clf_03397_00372618834-arm_03397_0071370,0.00,6.25
StarGAN-clf_03397_00372618834-arm_07049_0067652,0.00,0.00
StarGAN-clf_03397_00372618834-clf_04310_0046099,0.00,0.00
StarGAN-clf_03397_00372618834-clf_05223_0072186,0.00,18.75
StarGAN-clf_03397_00372618834-clf_09334_0106985,0.00,0.00
StarGAN-clf_03397_00372618834-clm_03034_0186130,0.00,0.00
StarGAN-clf_03397_00372618834-com_03397_0125474,0.00,0.00
StarGAN-clf_03397_00372618834-pem_02484_0130749,0.00,0.00
StarGAN-clf_03397_00372618834-vem_07049_0117007,0.00,0.00
StarGAN-clf_03397_00783648238-clf_05223_0085807,0.00,100.00
StarGAN-clf_03397_00783648238-cof_03349_0150778,0.00,12.50
StarGAN-clf_03397_00783648238-com_03397_0170287,0.00,6.25
StarGAN-clf_03397_00783648238-com_07508_0009747,0.00,100.00
StarGAN-clf_03397_00783648238-pem_04310_0026753,0.00,12.50
StarGAN-clf_03397_00783648238-vef_05223_0135050,0.00,100.00
StarGAN-clf_03397_00783648238-vef_08784_0024539,0.00,100.00
StarGAN-clf_03397_00905905971-arm_03397_0131499,0.00,0.00
StarGAN-clf_03397_00905905971-arm_07049_0010106,0.00,0.00
StarGAN-clf_03397_00905905971-clf_04310_0014395,0.00,0.00
StarGAN-clf_03397_00905905971-clf_09334_0149207,0.00,0.00
StarGAN-clf_03397_00905905971-pem_01523_0169136,0.00,0.00
StarGAN-clf_03397_00907759458-arm_03397_0054731,0.00,0.00
StarGAN-clf_03397_00907759458-arm_04310_0163293,0.00,100.00
StarGAN-clf_03397_00907759458-arm_07508_0155341,0.00,12.50
StarGAN-clf_03397_00907759458-clm_03034_0089675,0.00,6.25
StarGAN-clf_03397_00907759458-pef_03034_0205575,0.00,12.50
StarGAN-clf_03397_00907759458-vef_07049_0100771,0.00,6.25
StarGAN-clf_03397_00907759458-vem_07049_0107578,0.00,12.50
StarGAN-clf_03397_01052451614-arf_06136_0144402,0.00,100.00
StarGAN-clf_03397_01052451614-arm_03397_0210096,0.00,0.00
StarGAN-clf_03397_01052451614-clf_04310_0131880,0.00,0.00
StarGAN-clf_03397_01052451614-clf_08784_0107878,0.00,0.00
StarGAN-clf_03397_01052451614-clm_03034_0061476,0.00,6.25
StarGAN-clf_03397_01052451614-pef_00610_0045857,0.00,100.00
StarGAN-clf_03397_01052451614-pef_01208_0003497,0.00,0.00
StarGAN-clf_03397_01555803676-arf_06136_0157270,0.00,100.00
StarGAN-clf_03397_01555803676-clm_09334_0151118,0.00,0.00
StarGAN-clf_03397_01555803676-cof_02484_0120755,0.00,6.25
StarGAN-clf_03397_01890389211-arf_02121_0064185,0.00,6.25
StarGAN-clf_03397_01890389211-arm_07049_0096091,0.00,6.25
StarGAN-clf_03397_01890389211-clf_04310_0167919,0.00,0.00
StarGAN-clf_03397_01890389211-pef_00610_0078549,0.00,100.00
StarGAN-clf_03397_01890389211-pef_02121_0131874,0.00,0.00
StarGAN-clf_03397_01890389211-pem_02484_0021930,0.00,100.00
StarGAN-clf_03397_01890389211-pem_03349_0153315,0.00,100.00
StarGAN-clf_03397_01890389211-vem_09334_0191676,0.00,100.00
StarGAN-clf_03397_02084497079-arf_06592_0170618,0.00,0.00
StarGAN-clf_03397_02084497079-arm_07049_0132489,0.00,0.00
StarGAN-clf_03397_02084497079-clf_09334_0080847,0.00,0.00
StarGAN-clf_03397_02084497079-com_07508_0160204,0.00,0.00
StarGAN-clf_03397_02084497079-pef_00610_0127697,0.00,0.00
StarGAN-clf_03397_02084497079-pef_01208_0168916,0.00,0.00
StarGAN-clf_03397_02084497079-vem_07049_0024939,0.00,0.00
StarGAN-clf_03397_02127150623-arf_06592_0092004,0.00,100.00
StarGAN-clf_03397_02127150623-clf_09334_0064573,0.00,0.00
StarGAN-clf_03397_02127150623-clm_01208_0096670,0.00,100.00
StarGAN-clf_03397_02127150623-pem_02484_0118956,0.00,100.00
StarGAN-clf_03397_02127150623-vem_07049_0051046,0.00,100.00
StarGAN-clf_07508_00115647562-cof_06136_0114322,0.00,6.25
StarGAN-clf_07508_00115647562-pef_01208_0030650,0.00,0.00
StarGAN-clf_07508_00115647562-pef_02121_0012267,0.00,0.00
StarGAN-clf_07508_00115647562-vem_09334_0208515,0.00,6.25
StarGAN-clf_07508_00115647562-vem_09697_0021575,0.00,0.00
StarGAN-clf_07508_00219536198-arm_04310_0113559,0.00,0.00
StarGAN-clf_07508_00219536198-arm_07508_0156025,0.00,6.25
StarGAN-clf_07508_00219536198-clf_08784_0070730,0.00,0.00
StarGAN-clf_07508_00219536198-cof_03349_0081227,0.00,31.25
StarGAN-clf_07508_00219536198-com_03397_0087007,0.00,18.75
StarGAN-clf_07508_00219536198-com_05223_0190829,0.00,0.00
StarGAN-clf_07508_00219536198-pef_01208_0127080,0.00,100.00
StarGAN-clf_07508_00219536198-vem_09697_0066846,0.00,0.00
StarGAN-clf_07508_00545359743-arf_02121_0184847,0.00,31.25
StarGAN-clf_07508_00545359743-pef_01208_0020418,0.00,100.00
StarGAN-clf_07508_00545359743-vef_08784_0031195,0.00,0.00
StarGAN-clf_07508_00545359743-vem_09334_0191676,0.00,0.00
StarGAN-clf_07508_00671752242-arm_03397_0081003,0.00,0.00
StarGAN-clf_07508_00671752242-clf_04310_0070511,0.00,0.00
StarGAN-clf_07508_00671752242-clf_09334_0107303,0.00,0.00
StarGAN-clf_07508_00671752242-cof_02484_0139331,0.00,0.00
StarGAN-clf_07508_00671752242-cof_03349_0180185,0.00,0.00
StarGAN-clf_07508_00671752242-vem_09697_0164369,0.00,0.00
StarGAN-clf_07508_00682922429-arf_03397_0037592,0.00,100.00
StarGAN-clf_07508_00682922429-arf_06592_0052167,0.00,6.25
StarGAN-clf_07508_00682922429-cof_02484_0180714,0.00,100.00
StarGAN-clf_07508_00682922429-pef_01208_0172651,0.00,100.00
StarGAN-clf_07508_00682922429-pem_01523_0147654,0.00,100.00
StarGAN-clf_07508_00682922429-vef_05223_0134084,0.00,6.25
StarGAN-clf_07508_00682922429-vef_08784_0143582,0.00,100.00
StarGAN-clf_07508_00745078280-clf_04310_0105267,0.00,6.25
StarGAN-clf_07508_00745078280-clm_03034_0098025,0.00,0.00
StarGAN-clf_07508_00745078280-vef_07049_0203032,0.00,100.00
StarGAN-clf_07508_01419065519-arf_06136_0130467,0.00,0.00
StarGAN-clf_07508_01419065519-arm_03397_0076552,0.00,6.25
StarGAN-clf_07508_01419065519-arm_07508_0045222,0.00,100.00
StarGAN-clf_07508_01419065519-clf_04310_0167919,0.00,0.00
StarGAN-clf_07508_01419065519-cof_00610_0065738,0.00,12.50
StarGAN-clf_07508_01419065519-com_07508_0195714,0.00,100.00
StarGAN-clf_07508_01419065519-pef_02121_0172788,0.00,100.00
StarGAN-clf_07508_01419065519-pem_02484_0180454,0.00,100.00
StarGAN-clf_07508_01419065519-vef_05223_0077570,0.00,0.00
StarGAN-clf_07508_01419065519-vem_07049_0016628,0.00,0.00
StarGAN-clf_07508_01424986399-arf_03397_0077899,0.00,0.00
StarGAN-clf_07508_01424986399-arf_06592_0063878,0.00,0.00
StarGAN-clf_07508_01424986399-clf_04310_0161549,0.00,0.00
StarGAN-clf_07508_01424986399-com_05223_0113924,0.00,0.00
StarGAN-clf_07508_01424986399-vef_07049_0026426,0.00,0.00
StarGAN-clf_07508_01426842540-arm_04310_0090171,0.00,100.00
StarGAN-clf_07508_01426842540-arm_07049_0158508,0.00,6.25
StarGAN-clf_07508_01426842540-pef_01208_0152693,0.00,100.00
StarGAN-clf_07508_01426842540-pef_03034_0000799,0.00,0.00
StarGAN-clf_07508_01426842540-vef_04310_0042707,0.00,0.00
StarGAN-clf_07508_01426842540-vef_05223_0018251,0.00,0.00
StarGAN-clf_07508_01426842540-vem_09334_0000912,0.00,6.25
StarGAN-clf_07508_02143155917-clf_09334_0047614,0.00,6.25
StarGAN-clf_07508_02143155917-clm_01208_0096670,0.00,0.00
StarGAN-clf_07508_02143155917-clm_02484_0188519,0.00,0.00
StarGAN-clf_07508_02143155917-clm_09334_0023096,0.00,31.25
StarGAN-clf_07508_02143155917-pef_02121_0150241,0.00,0.00
StarGAN-clf_07508_02143155917-vef_04310_0020855,0.00,0.00
StarGAN-clf_07508_02143155917-vem_09697_0169849,0.00,0.00
StarGAN-clf_08421_00178097563-clm_01208_0044659,0.00,0.00
StarGAN-clf_08421_00178097563-clm_03034_0186812,0.00,0.00
StarGAN-clf_08421_00178097563-clm_09334_0208484,0.00,6.25
StarGAN-clf_08421_00178097563-cof_06136_0067413,0.00,0.00
StarGAN-clf_08421_00621771614-arf_03397_0146769,0.00,0.00
StarGAN-clf_08421_00621771614-clf_04310_0178336,0.00,6.25
StarGAN-clf_08421_00621771614-clm_09334_0000135,0.00,0.00
StarGAN-clf_08421_00621771614-com_03397_0063010,0.00,0.00
StarGAN-clf_08421_00621771614-com_08784_0172554,0.00,6.25
StarGAN-clf_08421_00621771614-vef_04310_0026988,0.00,0.00
StarGAN-clf_08421_00621771614-vem_07049_0182622,0.00,12.50
StarGAN-clf_08421_00621771614-vem_09334_0191676,0.00,12.50
StarGAN-clf_08421_00715840547-arf_03397_0087003,0.00,0.00
StarGAN-clf_08421_00715840547-clm_01208_0000046,0.00,0.00
StarGAN-clf_08421_00715840547-clm_02484_0212166,0.00,0.00
StarGAN-clf_08421_00715840547-clm_03034_0056066,0.00,0.00
StarGAN-clf_08421_00715840547-clm_09334_0179760,0.00,6.25
StarGAN-clf_08421_00715840547-cof_00610_0171713,0.00,6.25
StarGAN-clf_08421_00715840547-pef_01208_0080047,0.00,0.00
StarGAN-clf_08421_00715840547-pef_02121_0064320,0.00,0.00
StarGAN-clf_08421_00715840547-vef_05223_0134084,0.00,6.25
StarGAN-clf_08421_00881175643-clf_08784_0208623,0.00,0.00
StarGAN-clf_08421_00881175643-clm_02484_0170747,0.00,0.00
StarGAN-clf_08421_00881175643-com_03397_0028580,0.00,0.00
StarGAN-clf_08421_00881175643-com_08784_0060523,0.00,18.75
StarGAN-clf_08421_00881175643-pef_02121_0025265,0.00,6.25
StarGAN-clf_08421_00881175643-vef_05223_0109658,0.00,0.00
StarGAN-clf_08421_00951422616-arf_06136_0147644,0.00,0.00
StarGAN-clf_08421_00951422616-arm_07049_0001790,0.00,0.00
StarGAN-clf_08421_00951422616-clm_01208_0175680,0.00,0.00
StarGAN-clf_08421_00951422616-pef_02121_0211839,0.00,0.00
StarGAN-clf_08421_01136649819-arf_06592_0116790,0.00,100.00
StarGAN-clf_08421_01136649819-arm_07508_0069988,0.00,100.00
StarGAN-clf_08421_01136649819-clf_08784_0083035,0.00,100.00
StarGAN-clf_08421_01136649819-cof_06136_0014312,0.00,100.00
StarGAN-clf_08421_01136649819-pem_01523_0082839,0.00,100.00
StarGAN-clf_08421_01409785678-arf_06592_0096939,0.00,0.00
StarGAN-clf_08421_01409785678-arm_07049_0132489,0.00,6.25
StarGAN-clf_08421_01409785678-clf_04310_0178485,0.00,12.50
StarGAN-clf_08421_01409785678-pef_03034_0116413,0.00,6.25
StarGAN-clf_08421_01409785678-pem_02484_0053165,0.00,0.00
StarGAN-clf_08421_01409785678-pem_03349_0074138,0.00,100.00
StarGAN-clf_08421_01409785678-vef_04310_0030915,0.00,0.00
StarGAN-clf_08421_01409785678-vef_05223_0109180,0.00,0.00
StarGAN-clf_08421_01420103355-arf_06592_0063878,0.00,100.00
StarGAN-clf_08421_01420103355-cof_00610_0064889,0.00,0.00
StarGAN-clf_08421_01420103355-cof_06136_0168939,0.00,0.00
StarGAN-clf_08421_01577823413-arf_06136_0185200,0.00,6.25
StarGAN-clf_08421_01577823413-clm_03034_0151199,0.00,6.25
StarGAN-clf_08421_01577823413-pem_02484_0054176,0.00,0.00
StarGAN-clf_08421_01577823413-vem_07049_0016628,0.00,0.00
StarGAN-clf_08421_01846787739-arm_04310_0084273,0.00,0.00
StarGAN-clf_08421_01846787739-clf_04310_0078589,0.00,0.00
StarGAN-clf_08421_01846787739-clf_09334_0179894,0.00,0.00
StarGAN-clf_08421_01846787739-clm_02484_0049631,0.00,0.00
StarGAN-clf_08421_01846787739-vef_07049_0117444,0.00,0.00
StarGAN-clf_08421_01846787739-vem_07049_0200550,0.00,0.00
StarGAN-clf_09697_00118215600-arf_06592_0102051,0.00,6.25
StarGAN-clf_09697_00118215600-clf_08784_0089440,0.00,6.25
StarGAN-clf_09697_00118215600-cof_06136_0040483,0.00,100.00
StarGAN-clf_09697_00118215600-com_07508_0054077,0.00,6.25
StarGAN-clf_09697_00118215600-pef_01208_0101274,0.00,0.00
StarGAN-clf_09697_00118215600-vef_08784_0091924,0.00,100.00
StarGAN-clf_09697_00195688128-clf_08784_0197686,0.00,25.00
StarGAN-clf_09697_00195688128-cof_02484_0155137,0.00,0.00
StarGAN-clf_09697_00195688128-com_08784_0032411,0.00,0.00
StarGAN-clf_09697_00195688128-pef_01208_0152651,0.00,0.00
StarGAN-clf_09697_00195688128-pef_02121_0166948,0.00,100.00
StarGAN-clf_09697_00195688128-pem_02484_0008426,0.00,0.00
StarGAN-clf_09697_00195688128-pem_04310_0076559,0.00,0.00
StarGAN-clf_09697_00195688128-vef_08784_0001058,0.00,100.00
StarGAN-clf_09697_00195688128-vem_09697_0136604,0.00,100.00
StarGAN-clf_09697_00566792781-arm_04310_0051868,0.00,0.00
StarGAN-clf_09697_00566792781-cof_03349_0041197,0.00,18.75
StarGAN-clf_09697_00566792781-pef_02121_0000104,0.00,0.00
StarGAN-clf_09697_00566792781-pem_02484_0059494,0.00,0.00
StarGAN-clf_09697_00566792781-pem_04310_0207513,0.00,6.25
StarGAN-clf_09697_00566792781-vef_07049_0167698,0.00,0.00
StarGAN-clf_09697_00566792781-vem_08421_0075311,0.00,100.00
StarGAN-clf_09697_00566792781-vem_09334_0179144,0.00,0.00
StarGAN-clf_09697_00566792781-vem_09697_0152853,0.00,6.25
StarGAN-clf_09697_00609662114-arm_07508_0057814,0.00,0.00
StarGAN-clf_09697_00609662114-clf_05223_0072186,0.00,0.00
StarGAN-clf_09697_00609662114-clm_02484_0100666,0.00,0.00
StarGAN-clf_09697_00609662114-clm_09334_0009236,0.00,0.00
StarGAN-clf_09697_00609662114-cof_06136_0109368,0.00,0.00
StarGAN-clf_09697_00609662114-com_05223_0040075,0.00,6.25
StarGAN-clf_09697_00609662114-vem_08421_0155323,0.00,0.00
StarGAN-clf_09697_00850736547-arf_06592_0179707,0.00,6.25
StarGAN-clf_09697_00850736547-clf_08784_0205087,0.00,0.00
StarGAN-clf_09697_00850736547-clm_01208_0200570,0.00,6.25
StarGAN-clf_09697_00850736547-com_03397_0036503,0.00,0.00
StarGAN-clf_09697_00868503050-arf_02121_0020454,0.00,0.00
StarGAN-clf_09697_00868503050-arf_06136_0181835,0.00,6.25
StarGAN-clf_09697_00868503050-arm_07508_0091686,0.00,0.00
StarGAN-clf_09697_00868503050-clm_09334_0182911,0.00,6.25
StarGAN-clf_09697_00868503050-cof_06136_0045191,0.00,0.00
StarGAN-clf_09697_00868503050-com_07508_0180780,0.00,0.00
StarGAN-clf_09697_00868503050-com_08784_0003351,0.00,0.00
StarGAN-clf_09697_00868503050-pef_00610_0105119,0.00,6.25
StarGAN-clf_09697_00868503050-pef_01208_0103552,0.00,0.00
StarGAN-clf_09697_00868503050-vef_05223_0019067,0.00,0.00
StarGAN-clf_09697_01168383646-clf_05223_0070275,0.00,100.00
StarGAN-clf_09697_01168383646-clm_02484_0126104,0.00,100.00
StarGAN-clf_09697_01168383646-clm_09334_0157446,0.00,0.00
StarGAN-clf_09697_01168383646-com_08784_0060039,0.00,0.00
StarGAN-clf_09697_01168383646-pem_02484_0174425,0.00,100.00
StarGAN-clf_09697_01168383646-pem_03349_0168249,0.00,100.00
StarGAN-clf_09697_01384666381-arf_02121_0206645,0.00,6.25
StarGAN-clf_09697_01384666381-arf_03397_0180462,0.00,100.00
StarGAN-clf_09697_01384666381-arm_03397_0039687,0.00,0.00
StarGAN-clf_09697_01384666381-pef_01208_0018175,0.00,6.25
StarGAN-clf_09697_01384666381-pef_02121_0178161,0.00,100.00
StarGAN-clf_09697_01384666381-pef_03034_0026705,0.00,100.00
StarGAN-clf_09697_01384666381-vef_04310_0074153,0.00,6.25
StarGAN-clf_09697_01384666381-vem_07049_0178387,0.00,6.25
StarGAN-clf_09697_01743052617-arf_03397_0204308,0.00,100.00
StarGAN-clf_09697_01743052617-arf_06592_0065349,0.00,100.00
StarGAN-clf_09697_01743052617-arm_07049_0138638,0.00,12.50
StarGAN-clf_09697_01743052617-arm_07508_0085023,0.00,6.25
StarGAN-clf_09697_01743052617-pem_02484_0037098,0.00,0.00
StarGAN-clf_09697_01845362086-arf_02121_0047920,0.00,100.00
StarGAN-clf_09697_01845362086-clf_05223_0206640,0.00,100.00
StarGAN-clf_09697_01845362086-clm_03034_0001260,0.00,100.00
StarGAN-clf_09697_01845362086-clm_09334_0164917,0.00,100.00
StarGAN-clf_09697_01845362086-com_05223_0173363,0.00,100.00
StarGAN-clf_09697_01845362086-pef_00610_0090076,0.00,100.00
StarGAN-clf_09697_01845362086-pem_02484_0017950,0.00,100.00
StarGAN-clf_09697_01845362086-vem_07049_0117359,0.00,100.00
StarGAN-clm_05223_00023834565-arm_07508_0089801,0.00,6.25
StarGAN-clm_05223_00023834565-clm_01208_0109537,0.00,100.00
StarGAN-clm_05223_00023834565-vef_05223_0024486,0.00,100.00
StarGAN-clm_05223_00058555595-arf_06136_0157270,0.00,100.00
StarGAN-clm_05223_00058555595-vef_04310_0082558,0.00,100.00
StarGAN-clm_05223_00199172843-arf_06592_0115868,0.00,100.00
StarGAN-clm_05223_00199172843-arm_07508_0051045,0.00,0.00
StarGAN-clm_05223_00199172843-com_07508_0046206,0.00,0.00
StarGAN-clm_05223_00199172843-pem_03349_0118880,0.00,100.00
StarGAN-clm_05223_00199172843-pem_04310_0005718,0.00,0.00
StarGAN-clm_05223_00199172843-vem_08421_0066791,0.00,0.00
StarGAN-clm_05223_00199172843-vem_09697_0178812,0.00,100.00
StarGAN-clm_05223_00351407225-arf_02121_0039976,0.00,0.00
StarGAN-clm_05223_00351407225-arf_03397_0133645,0.00,0.00
StarGAN-clm_05223_00351407225-arf_06136_0073560,0.00,100.00
StarGAN-clm_05223_00351407225-clf_08784_0134589,0.00,0.00
StarGAN-clm_05223_00351407225-clm_09334_0164917,0.00,0.00
StarGAN-clm_05223_00351407225-cof_02484_0033821,0.00,6.25
StarGAN-clm_05223_00351407225-pef_00610_0180166,0.00,0.00
StarGAN-clm_05223_00351407225-pem_03349_0048273,0.00,0.00
StarGAN-clm_05223_00470327477-arm_07049_0149249,0.00,6.25
StarGAN-clm_05223_00470327477-clf_04310_0034327,0.00,0.00
StarGAN-clm_05223_00470327477-clf_05223_0200517,0.00,18.75
StarGAN-clm_05223_00470327477-clm_03034_0057487,0.00,100.00
StarGAN-clm_05223_00470327477-cof_06136_0116553,0.00,100.00
StarGAN-clm_05223_00470327477-pef_00610_0150763,0.00,0.00
StarGAN-clm_05223_00470327477-pem_04310_0033330,0.00,100.00
